# Index	M_int	Con
774	3.857757e+11	1.628684e+01
775	2.850334e+11	1.713506e+01
776	3.282356e+11	1.032653e+01
777	2.815265e+11	3.932611e+01
778	3.021321e+11	1.722860e+01
779	2.582897e+11	5.210648e+01
780	3.537216e+11	2.405525e+01
781	3.796001e+11	2.921004e-01
782	2.282540e+11	1.808242e+01
783	2.573446e+11	7.869306e+00
784	3.124471e+11	4.250914e+01
785	4.758435e+11	4.038185e+01
786	2.480046e+11	5.243096e+01
787	3.084534e+11	3.166453e+01
788	1.604064e+11	3.942444e+01
789	3.029868e+11	4.540392e+01
790	3.008727e+11	5.772002e+00
791	2.440260e+11	5.579451e+01
792	2.200947e+11	2.913591e+01
793	1.888464e+11	3.882178e+01
794	2.464481e+11	3.145597e+01
795	3.000324e+11	4.907790e+01
796	3.963683e+11	1.632762e+01
797	1.950055e+11	1.645417e+01
798	3.374755e+11	4.343196e+01
799	2.114323e+11	6.215517e+00
800	2.216632e+11	1.067275e+01
801	2.230356e+11	2.290561e+01
802	2.436033e+11	1.249774e+01
803	2.959689e+11	3.430467e+01
804	2.807779e+11	1.048945e+00
805	4.117960e+11	2.096196e+01
806	3.126174e+11	4.396869e+01
807	1.611157e+11	3.386344e-01
808	4.453459e+11	2.364841e+01
809	1.827058e+11	5.749086e+00
810	2.311203e+11	3.302637e+01
811	3.431670e+11	2.632809e+01
812	2.166497e+11	4.467746e+01
813	2.473917e+11	3.928917e+01
814	5.158893e+11	2.179945e+01
815	2.479987e+11	3.430408e+01
816	3.407963e+11	3.787977e+00
817	1.869454e+11	1.953975e+01
818	4.409736e+11	1.998505e+01
819	4.383374e+11	4.162991e+01
820	2.658194e+11	3.407724e-03
821	2.189799e+11	1.768602e+01
822	4.091481e+11	3.154672e+01
823	3.191801e+11	1.733898e+01
824	1.863254e+11	5.226105e+01
825	4.940990e+11	3.791547e+01
826	2.958107e+11	5.338521e+01
827	3.489368e+11	4.383005e+00
828	3.903584e+11	3.534890e+01
829	2.380145e+11	2.146933e+01
830	2.016251e+11	2.770939e+01
831	4.676111e+11	4.904338e+01
832	1.962103e+11	8.744803e-01
833	2.371812e+11	2.530401e+01
834	3.468809e+11	3.219772e+00
835	3.380101e+11	3.508452e+01
836	2.125937e+11	1.761896e+01
837	2.607277e+11	2.645139e-03
838	4.235871e+11	5.242161e+01
839	2.409316e+11	1.952125e+00
840	3.485556e+11	2.799860e+01
841	2.656640e+11	9.033142e+00
842	2.688048e+11	5.491327e+01
843	3.589476e+11	2.234583e+01
844	3.481062e+11	3.662484e+01
845	2.500624e+11	5.709626e+01
846	3.563638e+11	1.291910e+01
847	2.244226e+11	5.769365e+01
848	2.798298e+11	2.408997e+00
849	1.805797e+11	3.350597e+01
850	2.073128e+11	1.891602e+01
851	1.699816e+11	4.367047e+01
852	1.727135e+11	1.540357e+01
853	2.538294e+11	2.211246e+01
854	3.989695e+11	6.999168e+01
855	2.452514e+11	1.363977e+01
856	2.958568e+11	3.470611e+00
857	2.022010e+11	1.566967e+00
858	2.462240e+11	2.161287e+01
859	2.193297e+11	2.006111e+01
860	2.857689e+11	4.250424e+01
861	2.624550e+11	3.070848e+01
862	1.881234e+11	1.515331e+01
863	2.585240e+11	3.818311e+01
864	3.427074e+11	3.289053e+01
865	2.388681e+11	4.253260e+00
866	3.591495e+11	5.996928e+01
867	3.448886e+11	4.131606e+00
868	1.872460e+11	6.160555e+01
869	3.841692e+11	1.336755e+01
870	2.658434e+11	2.666521e+00
871	3.589765e+11	1.399323e+01
872	1.950182e+11	1.834941e+01
873	2.713050e+11	4.720396e+01
874	2.105981e+11	1.118256e+01
875	4.202908e+11	2.758699e+01
876	2.110593e+11	5.448859e+00
877	4.104978e+11	2.328950e+01
878	3.443191e+11	3.785482e+01
879	2.486189e+11	4.819352e+00
880	1.700935e+11	3.515621e+01
881	2.628757e+11	6.922659e+00
882	2.823188e+11	5.363972e+01
883	4.115896e+11	1.447771e+01
884	2.198235e+11	2.022672e+01
885	2.154762e+11	5.353369e+01
886	5.931290e+11	1.788485e+01
887	2.153313e+11	6.593446e+01
888	2.763418e+11	1.105328e+00
889	1.442765e+11	5.502561e+01
890	2.544325e+11	4.498042e+00
891	2.798303e+11	4.490689e+01
892	2.845068e+11	1.896469e+01
893	3.735865e+11	1.935990e+01
894	1.741757e+11	2.973450e+01
895	1.637773e+11	1.728888e+01
896	2.441685e+11	2.212169e+01
897	1.977662e+11	3.995510e+00
898	3.228906e+11	4.057375e+01
899	2.695080e+11	2.982094e+01
900	5.015721e+11	3.206867e+01
901	2.934813e+11	2.322987e+01
902	3.964736e+11	2.184534e+01
903	3.042654e+11	4.148161e+01
904	3.125106e+11	1.104278e+01
905	2.130377e+11	5.608680e+01
906	1.927228e+11	1.940440e+01
907	1.804716e+11	4.246363e+01
908	2.805879e+11	2.788411e+01
909	1.523709e+11	1.095223e+01
910	3.499050e+11	3.991948e+01
911	5.044972e+11	1.829041e+01
912	3.592662e+11	4.682041e+01
913	1.908429e+11	2.387547e+01
914	1.504607e+11	5.036239e+01
915	3.975074e+11	4.311417e+01
916	2.939214e+11	3.302800e+01
917	2.614198e+11	3.847040e+01
918	5.072510e+11	3.456124e+01
919	2.536577e+11	1.965668e+00
920	3.316675e+11	6.567718e-01
921	3.307855e+11	2.738073e-03
922	3.163733e+11	1.230564e+00
923	3.236277e+11	2.707155e+01
924	4.379305e+11	5.995138e+00
925	2.191503e+11	1.217315e+01
926	3.496983e+11	4.182013e+01
927	2.368793e+11	3.190531e+01
928	2.457797e+11	5.090422e+01
929	2.684594e+11	2.801046e+01
930	3.166413e+11	2.449449e+00
931	3.336764e+11	1.332001e+01
932	1.883306e+11	9.239861e+00
933	2.749330e+11	1.538653e+00
934	2.128035e+11	3.863762e+01
935	1.921551e+11	1.572511e+00
936	2.595153e+11	3.460847e+01
937	2.678303e+11	2.354748e+01
938	2.823978e+11	6.966818e+01
939	1.615432e+11	1.042717e+01
940	1.576236e+11	6.684367e+01
941	2.657356e+11	3.226243e+01
942	2.335012e+11	2.063622e+01
943	1.677585e+11	6.704655e-01
944	1.329788e+11	2.149262e-03
945	3.469464e+11	6.750922e+01
946	3.208996e+11	3.187262e+01
947	3.838687e+11	4.919549e+00
948	2.262160e+11	4.678893e+00
949	4.275757e+11	8.178550e+00
950	6.230292e+11	4.779465e+01
951	4.831666e+11	1.989044e+01
952	4.174363e+11	8.594862e+01
953	3.911152e+11	2.044624e+01
954	2.601075e+11	3.401623e+01
955	1.870092e+11	2.325910e+00
956	3.118891e+11	6.851133e+01
957	2.141111e+11	5.621568e+01
958	3.199074e+11	1.904781e+00
959	5.132830e+11	6.067699e+01
960	3.150096e+11	2.118597e+01
961	4.392197e+11	5.108838e+01
962	1.674951e+11	2.465175e+01
963	2.876443e+11	3.727206e+01
964	2.532895e+11	2.812137e-03
965	3.417821e+11	1.109566e+01
966	2.998926e+11	3.583820e+01
967	3.250013e+11	3.628211e-01
968	2.758501e+11	3.322594e+01
969	3.269131e+11	2.707404e+01
970	2.805171e+11	5.412065e+01
971	4.837509e+11	2.271144e+01
972	2.132806e+11	5.147101e+01
973	4.084179e+11	3.072469e+01
974	3.934467e+11	1.477466e+01
975	4.444850e+11	4.985775e+01
976	2.853686e+11	8.823713e+00
977	2.567459e+11	2.572465e+01
978	3.325477e+11	3.117399e+00
979	3.744405e+11	4.427150e+01
980	2.877439e+11	2.058398e+01
981	3.519500e+11	2.528204e+01
982	2.144158e+11	2.807909e+01
983	4.214075e+11	2.384712e+01
984	1.999668e+11	8.415408e+01
985	3.214441e+11	6.688720e+01
986	2.129748e+11	2.342255e+01
987	3.921524e+11	4.316215e+00
988	3.625429e+11	5.555835e+01
989	2.671427e+11	2.877120e+01
990	2.487417e+11	5.015926e+01
991	2.797471e+11	3.430029e+01
992	2.383155e+11	2.502529e-03
993	4.046100e+11	2.532282e+01
994	3.097727e+11	3.927739e+01
995	4.014479e+11	1.679528e+01
996	3.901184e+11	5.176415e+01
997	2.892518e+11	3.855118e+01
998	3.446490e+11	8.719846e+00
999	4.764419e+11	3.458896e+00
1000	3.772947e+11	5.578084e+00
1001	3.126380e+11	3.578500e+01
1002	4.252720e+11	9.586928e-01
1003	2.571452e+11	6.088801e+01
1004	2.530770e+11	2.937718e+00
1005	2.145511e+11	3.742315e+00
1006	2.596850e+11	2.838725e+01
1007	2.836300e+11	1.485198e+01
1008	2.476106e+11	6.055568e+01
1009	2.354550e+11	1.127744e+01
1010	4.289472e+11	2.087147e+01
1011	2.940931e+11	1.806741e+01
1012	3.824171e+11	4.290153e+01
1013	3.245684e+11	2.877269e+01
1014	4.758288e+11	1.215870e+01
1015	5.582706e+11	3.125618e+01
1016	2.816744e+11	2.248198e+01
1017	2.138943e+11	3.645669e+01
1018	2.207209e+11	6.769094e+00
1019	2.837300e+11	3.310202e+01
1020	4.103865e+11	3.618864e+01
1021	2.738481e+11	1.431230e+01
1022	4.680613e+11	1.546121e+01
1023	3.399352e+11	6.362790e-01
