# Index	M_int	Con
774	2.986527e+10	7.140185e+01
775	5.788776e+10	2.392487e+02
776	4.047977e+10	6.605627e+01
777	6.172694e+10	3.039680e+02
778	6.518122e+10	1.047758e+02
779	2.881548e+10	1.059469e+03
780	1.245052e+11	4.562155e+02
781	1.034584e+11	7.122697e+00
782	1.614306e+10	1.132915e+02
783	3.431330e+10	9.965695e+01
784	3.661174e+10	4.467014e+02
785	1.628060e+11	4.136736e+02
786	3.154703e+10	2.070931e+02
787	5.354615e+10	5.891426e+02
788	2.922660e+10	5.982397e+02
789	9.086447e+10	2.952213e+02
790	7.452521e+10	1.066156e+02
791	4.090678e+10	3.504281e+02
792	8.458748e+10	8.141274e+01
793	2.801093e+10	7.671168e+02
794	2.812703e+10	2.266563e+02
795	1.018754e+11	6.762719e+02
796	2.220138e+10	8.420206e+01
797	1.765506e+10	4.974522e+01
798	1.064700e+11	4.027495e+02
799	1.311494e+10	4.516031e+01
800	1.885537e+10	9.178535e+01
801	6.662783e+10	2.393564e+02
802	2.157436e+10	9.758940e+01
803	3.146593e+10	4.339363e+02
804	5.360603e+10	2.514859e+01
805	6.705925e+10	2.475977e+02
806	4.756578e+10	5.163834e+02
807	5.118013e+09	1.615319e+00
808	2.002948e+11	2.187587e+02
809	1.590354e+10	2.450774e+01
810	3.817425e+10	3.177736e+02
811	7.504499e+10	4.942004e+02
812	2.420934e+10	3.518538e+02
813	2.346364e+10	2.673006e+02
814	1.865457e+11	3.494315e+02
815	2.822430e+10	5.940818e+02
816	1.046377e+11	6.522876e+01
817	2.666211e+10	4.912864e+02
818	1.350819e+11	4.942693e+02
819	7.905164e+10	3.673654e+02
820	6.812425e+10	8.673333e+00
821	3.565016e+10	8.297012e+01
822	7.491780e+10	3.335320e+02
823	5.974923e+10	7.495320e+02
824	2.824837e+10	5.316549e+02
825	1.015066e+11	2.527595e+02
826	1.314053e+11	3.895117e+02
827	2.992954e+10	1.138526e+01
828	6.182118e+10	1.054091e+04
829	4.710042e+10	1.813983e+02
830	7.040514e+09	9.440372e+01
831	1.170364e+11	4.354504e+05
832	9.563540e+09	1.517463e+01
833	7.604052e+10	2.868654e+02
834	2.986436e+10	3.975116e+01
835	8.375880e+10	2.773133e+03
836	1.049310e+10	5.839382e+01
837	3.110852e+10	9.173699e+00
838	1.625347e+11	8.356144e+02
839	2.555354e+10	3.141490e+01
840	5.986189e+10	2.630192e+02
841	1.073390e+11	4.024221e+01
842	4.718108e+10	9.322595e+02
843	3.150900e+10	6.354735e+01
844	9.300213e+10	4.006353e+02
845	5.314409e+10	3.711877e+02
846	8.388852e+10	1.107547e+02
847	2.499302e+10	2.359061e+02
848	8.386375e+10	1.569608e+02
849	4.517401e+10	5.402536e+02
850	4.434173e+10	2.640282e+02
851	2.099594e+10	3.461527e+02
852	4.189005e+10	1.680131e+01
853	7.367214e+10	5.761549e+01
854	6.863481e+10	1.608721e+03
855	4.547325e+10	5.796257e+01
856	6.199061e+10	3.623076e+01
857	5.731262e+09	1.001191e+01
858	6.768315e+10	1.165039e+02
859	3.740438e+10	6.743114e+01
860	5.419621e+10	1.633250e+03
861	7.758585e+10	4.081846e+02
862	1.253648e+10	2.794801e+01
863	5.484160e+10	2.032443e+02
864	6.397597e+10	2.047328e+02
865	2.233577e+10	3.837692e+01
866	1.312156e+11	6.865696e+04
867	1.926340e+10	1.207383e+02
868	3.834714e+10	1.958822e+05
869	5.791339e+10	1.812927e+02
870	7.774074e+09	1.475374e+01
871	5.211268e+10	1.243180e+02
872	1.554994e+10	1.624416e+02
873	5.911002e+10	7.124849e+03
874	7.261809e+10	2.292316e+01
875	8.046810e+10	1.506828e+02
876	1.927487e+10	6.976926e+01
877	1.815187e+11	1.754792e+02
878	4.285868e+10	2.575497e+02
879	5.086208e+10	4.298063e+01
880	2.053221e+10	3.955836e+02
881	8.061829e+10	6.480434e+01
882	5.420554e+10	3.121051e+02
883	1.240500e+11	3.607742e+01
884	2.571403e+10	1.631464e+02
885	3.179631e+10	5.920225e+02
886	2.297534e+11	1.757104e+02
887	3.989297e+10	4.867102e+03
888	4.847531e+10	9.408826e+00
889	5.244852e+10	4.450638e+02
890	1.332294e+10	1.581893e+01
891	4.707785e+10	5.113220e+02
892	5.338103e+10	2.364971e+02
893	3.040902e+10	1.013031e+02
894	2.679237e+10	1.678393e+02
895	1.311995e+10	7.086430e+01
896	8.024168e+10	4.812953e+02
897	1.102675e+10	3.728212e+01
898	9.634752e+10	5.439264e+02
899	2.410060e+10	1.365210e+02
900	1.488811e+11	1.827466e+02
901	4.533759e+10	2.743354e+02
902	3.983823e+10	2.316842e+02
903	9.065741e+10	3.480842e+02
904	4.059351e+10	1.283234e+02
905	5.820030e+10	4.537996e+02
906	3.950455e+10	7.101989e+01
907	1.312769e+10	9.072664e+01
908	6.762284e+10	1.213174e+02
909	4.260775e+10	2.352929e+01
910	4.185156e+10	1.240400e+03
911	8.620369e+10	1.451799e+02
912	4.968461e+10	7.075143e+02
913	5.000057e+10	6.555774e+02
914	1.672623e+10	1.812790e+02
915	6.965646e+10	6.323520e+03
916	6.202328e+10	2.114654e+02
917	5.037625e+10	2.442634e+02
918	1.446581e+11	2.983067e+02
919	2.542336e+10	1.995562e+01
920	9.526871e+10	3.737313e+01
921	7.923229e+10	4.821713e+00
922	2.356073e+10	4.013764e+01
923	5.744953e+10	1.040257e+02
924	5.114583e+10	2.123008e+01
925	7.774523e+09	5.857779e+01
926	7.234810e+10	4.669507e+02
927	3.392261e+10	1.307125e+02
928	8.836553e+10	3.425958e+05
929	9.312706e+10	2.600718e+02
930	2.080568e+10	2.855499e+01
931	5.165617e+10	1.458848e+02
932	2.554108e+10	4.592711e+01
933	1.330898e+10	7.139143e+00
934	9.214066e+10	1.624293e+02
935	1.145334e+10	2.086362e+01
936	6.332934e+10	3.774154e+02
937	8.993906e+10	2.027220e+02
938	3.606687e+10	7.683639e+02
939	2.483059e+10	2.029164e+01
940	2.096310e+10	3.529961e+02
941	4.099722e+10	1.278818e+03
942	9.391874e+10	4.672556e+01
943	3.431964e+10	9.048713e+00
944	1.582514e+10	3.277216e+00
945	8.539048e+10	2.874869e+02
946	1.060172e+11	5.054010e+02
947	9.878252e+10	4.096891e+01
948	2.727338e+10	2.953484e+01
949	7.915741e+10	6.706882e+01
950	1.388047e+11	8.848453e+02
951	1.072069e+11	1.055586e+03
952	8.877077e+10	1.285083e+03
953	5.996459e+10	2.599758e+02
954	3.228369e+10	4.598499e+02
955	1.840914e+10	1.121388e+01
956	1.175303e+11	4.598573e+02
957	4.884350e+10	4.138388e+02
958	7.280439e+09	1.972615e+01
959	1.165432e+11	1.039911e+03
960	3.409113e+10	5.998817e+02
961	1.932192e+11	2.315194e+03
962	1.654076e+10	5.311649e+01
963	6.154062e+10	2.727249e+02
964	1.165473e+10	1.566921e+01
965	4.358286e+10	7.357928e+01
966	5.062531e+10	4.277111e+02
967	3.396966e+10	7.608488e+00
968	9.551619e+10	5.867256e+02
969	1.092831e+11	1.803757e+02
970	4.117362e+10	2.794377e+02
971	1.374461e+11	6.397498e+02
972	7.724869e+10	1.329230e+02
973	8.173943e+10	2.484077e+02
974	5.256635e+10	1.882180e+02
975	1.241325e+11	3.289893e+02
976	1.268813e+11	5.142859e+01
977	7.593113e+10	2.354739e+02
978	6.772953e+10	3.575484e+01
979	5.626995e+10	2.140611e+02
980	1.021755e+11	1.711670e+02
981	1.302197e+11	2.045771e+02
982	2.216399e+10	1.693145e+02
983	7.207405e+10	2.065141e+02
984	3.869775e+10	2.724645e+03
985	4.488905e+10	3.099118e+02
986	5.003042e+10	2.643459e+02
987	1.803840e+10	2.683632e+01
988	5.025316e+10	3.210276e+02
989	2.854897e+10	2.431856e+02
990	5.164127e+10	5.793698e+02
991	7.390330e+10	6.640096e+02
992	1.949424e+10	3.804598e-01
993	1.000251e+11	2.770856e+02
994	4.927317e+10	9.557885e+02
995	3.675196e+10	7.593679e+01
996	1.261465e+11	4.401000e+02
997	6.008123e+10	2.020830e+02
998	3.959313e+10	5.626392e+01
999	9.411396e+10	6.814520e+01
1000	6.407037e+10	4.611728e+01
1001	5.343723e+10	9.795743e+01
1002	1.279990e+11	2.235507e+01
1003	3.641743e+10	7.117574e+02
1004	5.089456e+10	3.558970e+01
1005	4.006864e+10	1.668736e+01
1006	4.209894e+10	2.548372e+02
1007	1.127860e+11	4.965045e+01
1008	6.611537e+10	2.702974e+02
1009	8.185918e+10	3.347747e+02
1010	6.729007e+10	7.527922e+02
1011	6.255348e+10	6.030921e+01
1012	9.502101e+10	3.799330e+02
1013	7.114206e+10	5.235314e+02
1014	2.165735e+11	7.594267e+01
1015	1.272257e+11	1.736838e+02
1016	5.664641e+10	3.394779e+02
1017	5.063230e+10	9.869485e+02
1018	1.735923e+10	1.103339e+02
1019	7.631263e+10	2.029924e+02
1020	3.825019e+10	1.815855e+02
1021	3.901371e+10	3.708873e+01
1022	1.149864e+11	1.430347e+02
1023	3.577672e+10	8.168708e+00
